booking_id,arrival_date,lead_time,is_flexible,actual_temp,actual_precip,forecast_14d_temp,forecast_14d_precip,forecast_3d_temp,forecast_3d_precip,weather_penalty_14d,weather_penalty_3d,weather_shock,cancellation_prob,is_canceled
8661,2022-06-19,32,True,30.7,0.0,36.4,0.0,31.3,0.0,0.0,0.0,0.0,0.05448941413423795,0
8662,2023-03-11,25,True,2.2,3.1,6.8,2.4,5.9,0.0,12.4,8.05,0.0,0.05448941413423795,0
8663,2021-12-02,18,True,4.3,0.6,12.4,0.3,5.9,1.0,5.4,10.05,4.65,0.42712406266603964,1
8664,2023-09-08,77,True,25.2,0.0,24.7,0.0,21.4,0.0,0.0,0.3,0.3,0.05641212910515821,0
8665,2020-08-02,21,False,23.8,0.0,25.3,0.0,23.3,0.0,0.0,0.0,0.0,0.05,0
8666,2023-09-07,42,True,23.2,0.0,23.0,5.9,21.0,0.0,11.8,0.5,0.0,0.05448941413423795,0
8667,2021-08-22,40,True,19.1,0.2,18.6,2.0,19.7,0.0,5.7,1.15,0.0,0.05448941413423795,0
8668,2020-03-05,18,True,7.1,0.3,8.8,0.0,8.3,2.1,6.6,11.05,4.45,0.397496829754856,0
8669,2023-06-15,19,True,21.0,6.8,14.9,6.4,21.1,5.7,16.35,11.85,0.0,0.05448941413423795,0
8670,2023-07-16,23,True,32.4,0.9,33.0,0.0,32.4,0.0,0.0,0.0,0.0,0.05448941413423795,0
8671,2022-08-04,20,False,28.0,0.0,26.1,0.9,25.7,0.9,1.8,1.8,0.0,0.05,0
8672,2020-07-08,72,True,16.6,6.6,14.6,8.7,14.3,4.7,21.1,13.25,0.0,0.05448941413423795,0
8673,2025-06-23,24,False,26.5,2.6,28.0,2.7,25.5,5.2,5.4,10.4,5.0,0.05,0
8674,2023-08-26,41,True,28.8,0.8,27.9,4.7,31.0,0.0,9.4,0.0,0.0,0.05448941413423795,0
8675,2020-08-30,33,False,18.5,25.8,16.2,25.8,19.3,26.3,54.5,53.95,0.0,0.05,0
8676,2023-02-12,29,True,2.8,0.0,5.4,6.5,3.7,1.8,21.3,12.75,0.0,0.05448941413423795,0
8677,2022-12-24,27,True,2.6,0.1,1.3,4.6,2.2,0.0,19.55,9.9,0.0,0.05448941413423795,0
8678,2020-06-24,51,True,25.4,0.3,27.7,0.0,26.6,0.0,0.0,0.0,0.0,0.05448941413423795,0
8679,2023-08-20,20,True,29.8,0.2,26.2,0.0,29.6,0.0,0.0,0.0,0.0,0.05448941413423795,0
8680,2024-09-30,72,True,13.4,0.0,15.3,0.0,14.6,1.9,3.35,7.5,4.15,0.3496833908054691,0
8681,2024-07-20,18,True,25.0,0.0,25.0,8.1,21.8,0.0,16.2,0.1,0.0,0.05448941413423795,0
8682,2021-05-14,39,True,18.2,1.0,19.9,7.3,16.1,0.5,15.65,3.95,0.0,0.05448941413423795,0
8683,2025-04-16,17,True,19.4,2.7,27.5,0.0,18.7,3.3,0.0,8.25,8.25,0.5966671091796287,0
8684,2022-02-05,23,False,3.2,3.3,11.2,7.6,3.1,5.6,20.6,20.65,0.05,0.05,0
8685,2025-08-27,27,True,20.0,0.0,21.2,0.0,19.1,2.8,0.4,7.05,6.65,0.5780410663259525,1
8686,2020-07-08,22,True,16.6,6.6,14.6,8.7,14.3,4.7,21.1,13.25,0.0,0.05448941413423795,0
8687,2022-11-13,24,True,12.2,0.1,10.0,0.0,9.8,2.0,6.0,10.1,4.1,0.3414802284705144,0
8688,2023-08-08,17,False,18.4,0.3,20.5,5.6,16.4,0.2,11.95,3.2,0.0,0.05,0
8689,2021-07-19,19,False,21.7,0.0,23.2,2.0,21.1,0.0,4.0,0.45,0.0,0.05,0
8690,2024-08-17,33,True,30.2,1.8,36.2,6.0,31.1,0.0,12.0,0.0,0.0,0.05448941413423795,0
8691,2023-09-14,27,False,21.0,0.0,23.0,1.6,21.8,2.8,3.2,5.7,2.5,0.05,0
8692,2020-03-07,21,False,8.4,2.4,6.7,0.0,8.3,0.0,7.65,6.85,0.0,0.05,0
8693,2023-08-21,54,True,25.0,0.0,28.0,5.6,23.2,1.0,11.2,2.0,0.0,0.05448941413423795,0
8694,2022-12-03,18,True,-1.0,4.5,-0.6,4.5,0.7,7.4,20.3,25.45,5.15,0.4894450501372089,0
8695,2021-04-18,23,True,17.9,0.6,21.2,0.0,20.0,0.0,0.4,1.0,0.6,0.05914449585933489,0
8696,2025-12-15,22,True,4.8,0.0,9.7,2.7,7.9,0.1,11.55,7.25,0.0,0.05448941413423795,0
8697,2025-06-28,35,True,20.8,0.2,23.4,0.0,21.1,0.0,0.0,0.45,0.45,0.05765910216857522,0
8698,2021-09-12,27,True,21.9,0.5,24.5,2.8,20.7,4.0,5.6,8.65,3.05,0.18327619854796234,0
8699,2023-06-01,25,True,22.9,0.1,25.9,1.5,21.7,0.7,3.0,1.55,0.0,0.05448941413423795,0
8700,2021-11-02,16,True,9.0,0.0,5.1,0.1,5.9,1.4,8.65,10.85,2.2,0.10687024830203729,0
8701,2024-08-22,41,False,20.4,0.3,25.1,5.6,23.3,0.0,11.2,0.0,0.0,0.05,0
8702,2025-08-08,24,True,21.4,1.2,19.2,0.0,21.4,4.1,1.4,8.5,7.1,0.5869866820144964,1
8703,2022-04-06,28,True,7.6,4.3,8.0,3.8,10.0,3.4,14.6,12.8,0.0,0.05448941413423795,0
8704,2024-09-28,20,False,16.6,3.1,19.5,0.0,16.6,2.6,1.25,7.9,6.65,0.05,0
8705,2022-12-28,19,True,4.4,2.0,3.8,2.0,5.5,0.0,13.1,8.25,0.0,0.05448941413423795,0
8706,2022-06-28,61,True,30.6,0.1,27.4,0.0,33.8,1.8,0.0,3.6,3.6,0.2602386688769131,0
8707,2025-08-17,16,True,20.8,0.1,22.6,0.0,19.6,4.5,0.0,10.2,10.2,0.5996771827271556,1
8708,2023-02-10,19,False,2.5,0.6,-0.1,0.0,4.3,0.0,11.05,8.85,0.0,0.05,0
8709,2022-09-23,60,True,13.6,0.2,11.5,0.0,16.3,2.0,5.25,6.85,1.6,0.07923312501893505,0
8710,2024-01-23,36,False,3.0,1.4,0.6,0.0,2.4,1.5,10.7,12.8,2.1,0.05,0
8711,2021-08-05,23,False,21.0,0.0,17.7,0.0,21.9,0.0,2.15,0.05,0.0,0.05,0
8712,2021-12-03,51,True,1.2,0.7,1.1,0.3,0.1,1.7,11.05,14.35,3.3,0.21584413119860363,1
8713,2025-08-09,32,True,25.4,0.0,16.2,6.0,25.4,0.0,14.9,0.0,0.0,0.05448941413423795,0
8714,2024-02-14,29,True,6.8,0.0,5.6,5.7,6.1,0.7,19.6,9.35,0.0,0.05448941413423795,0
8715,2024-12-07,29,True,2.3,0.0,3.8,4.0,1.2,0.0,17.1,10.4,0.0,0.05448941413423795,0
8716,2021-08-16,33,True,27.9,2.8,28.3,3.0,28.4,2.1,6.0,4.2,0.0,0.05448941413423795,0
8717,2023-06-04,33,False,20.2,0.0,17.5,0.0,20.7,0.3,2.25,1.25,0.0,0.05,0
8718,2025-09-26,102,True,14.1,0.0,15.1,7.8,14.0,0.4,19.05,4.8,0.0,0.05448941413423795,0
8719,2021-11-10,24,True,7.5,0.0,2.8,9.1,9.4,0.9,27.8,8.1,0.0,0.05448941413423795,0
8720,2020-12-10,25,True,-0.6,1.5,5.0,2.8,-1.3,3.5,14.1,18.65,4.55,0.412593213648262,0
8721,2023-02-11,18,True,4.9,2.3,2.6,4.0,3.1,4.0,17.7,17.45,0.0,0.05448941413423795,0
8722,2022-06-17,26,True,21.2,1.4,24.8,0.9,23.0,0.0,1.8,0.0,0.0,0.05448941413423795,0
8723,2020-12-06,79,True,4.4,0.0,4.1,0.0,3.2,1.1,8.95,11.6,2.65,0.14086267860483803,1
8724,2025-06-17,44,False,21.0,0.2,24.2,0.0,21.5,4.9,0.0,10.05,10.05,0.05,0
8725,2025-11-28,21,True,-0.4,0.0,-6.5,0.0,1.5,0.0,14.25,10.25,0.0,0.05448941413423795,0
8726,2023-07-04,27,False,24.8,0.0,23.1,0.0,25.0,0.1,0.0,0.2,0.2,0.05,0
8727,2024-08-21,18,False,26.1,2.9,21.4,0.0,26.3,0.0,0.3,0.0,0.0,0.05,0
8728,2025-04-04,19,True,16.2,0.0,9.4,2.7,13.2,3.1,11.7,10.6,0.0,0.05448941413423795,0
8729,2024-05-06,28,True,19.5,0.3,19.5,0.2,18.9,0.1,1.65,1.75,0.1,0.055056537952008454,0
8730,2020-06-04,22,True,16.9,1.0,19.6,0.0,15.8,0.0,1.2,3.1,1.9,0.09095736984131544,0
8731,2020-11-29,19,True,1.4,1.0,5.5,0.0,0.4,2.0,8.25,14.8,6.55,0.5753667633226173,1
8732,2020-07-06,33,True,22.8,2.6,21.8,10.9,22.7,3.1,21.9,6.2,0.0,0.05448941413423795,0
8733,2020-02-06,25,True,5.2,0.8,10.0,0.0,5.5,0.0,6.0,8.25,2.25,0.11000325165758712,0
8734,2021-09-28,17,True,13.8,0.0,13.6,0.0,15.0,1.9,4.2,7.3,3.1,0.18942830916428582,0
8735,2022-06-23,16,True,23.0,0.0,20.9,0.0,23.3,2.1,0.55,4.2,3.65,0.26808421257440057,0
8736,2021-07-11,21,True,25.0,0.0,24.3,0.5,24.4,0.0,1.0,0.0,0.0,0.05448941413423795,0
8737,2020-06-28,17,True,26.0,1.2,26.8,0.0,30.1,0.1,0.0,0.2,0.2,0.05569455564210047,0
8738,2023-04-22,16,True,17.4,0.0,16.5,13.0,16.4,0.0,28.75,2.8,0.0,0.05448941413423795,0
8739,2021-08-20,48,True,20.3,5.9,23.4,8.9,18.8,6.3,17.8,14.2,0.0,0.05448941413423795,0
8740,2024-09-15,25,False,22.2,2.8,23.4,7.9,21.5,3.2,15.8,6.65,0.0,0.05,0
8741,2020-01-30,24,True,3.9,4.6,-4.8,0.0,3.5,3.3,13.4,15.85,2.45,0.12408667857361548,0
8742,2025-02-02,24,False,1.3,0.4,4.6,1.2,1.7,0.8,11.1,11.75,0.65,0.05,0
8743,2025-09-06,18,True,22.0,12.2,22.4,15.0,21.5,8.2,30.0,16.65,0.0,0.05448941413423795,0
8744,2024-06-10,32,True,22.2,0.6,21.1,11.6,23.6,0.0,23.65,0.0,0.0,0.05448941413423795,0
8745,2024-07-01,25,True,23.4,5.2,18.1,0.0,24.1,4.4,1.95,8.8,6.85,0.5825780743915191,0
8746,2025-08-11,20,False,20.9,0.1,16.2,1.2,21.1,1.9,5.3,4.25,0.0,0.05,0
8747,2021-06-02,21,True,19.1,0.0,15.5,3.4,19.2,0.0,10.05,1.4,0.0,0.05448941413423795,0
8748,2025-12-12,18,False,7.3,2.0,6.9,0.0,6.8,0.8,7.55,9.2,1.65,0.05,0
8749,2024-08-19,22,True,25.0,1.1,20.5,0.0,26.3,1.0,0.75,2.0,1.25,0.0695641540999499,0
8750,2024-06-23,24,True,18.1,1.6,21.5,4.8,17.5,2.6,9.85,7.45,0.0,0.05448941413423795,0
8751,2022-04-14,22,True,17.0,0.0,15.2,5.3,16.9,0.4,14.0,3.35,0.0,0.05448941413423795,0
8752,2023-06-07,27,False,27.0,0.0,23.5,0.0,27.6,0.0,0.0,0.0,0.0,0.05,0
8753,2023-11-17,25,False,3.2,0.0,4.2,8.2,3.3,0.0,25.3,9.35,0.0,0.05,0
8754,2023-09-05,29,True,24.1,0.0,23.3,2.3,25.9,3.2,4.6,6.4,1.8,0.08663441956629986,0
8755,2024-05-21,42,False,23.8,1.8,21.0,5.6,22.8,1.8,11.7,3.6,0.0,0.05,0
8756,2020-07-20,35,False,26.8,1.5,31.0,3.1,27.6,0.2,6.2,0.4,0.0,0.05,0
8757,2022-03-25,43,True,13.6,0.0,10.6,6.4,15.1,1.0,18.5,5.45,0.0,0.05448941413423795,0
8758,2022-08-13,20,True,27.6,0.0,30.3,3.1,29.3,0.0,6.2,0.0,0.0,0.05448941413423795,0
8759,2021-08-04,22,True,19.9,3.1,19.1,0.0,19.3,0.0,1.45,1.35,0.0,0.05448941413423795,0
8760,2021-01-23,36,True,3.8,2.2,6.1,3.2,5.2,2.9,14.35,14.2,0.0,0.05448941413423795,1
8761,2020-09-27,36,False,20.2,1.6,22.7,2.1,22.4,2.6,4.2,5.2,1.0,0.05,0
8762,2022-05-03,21,True,13.7,0.1,17.9,0.0,15.5,0.0,2.05,3.25,1.2,0.0684630728048154,0
8763,2022-12-10,35,False,-0.6,0.0,-4.2,5.5,0.9,0.0,24.1,10.55,0.0,0.05,0
8764,2020-06-27,19,False,24.2,14.9,21.1,5.2,23.8,14.6,10.85,29.2,18.35,0.05,0
8765,2025-08-27,33,False,20.0,0.0,21.2,0.0,19.1,2.8,0.4,7.05,6.65,0.05,0
8766,2024-08-09,26,True,24.4,1.9,21.5,0.3,23.0,0.4,0.85,0.8,0.0,0.05448941413423795,0
8767,2024-06-29,18,True,25.6,0.0,26.0,0.0,27.7,0.0,0.0,0.0,0.0,0.05448941413423795,1
8768,2021-01-23,22,True,3.8,2.2,6.1,3.2,5.2,2.9,14.35,14.2,0.0,0.05448941413423795,0
8769,2023-08-16,101,False,32.8,0.0,33.8,0.0,33.5,1.0,0.0,2.0,2.0,0.05,0
8770,2023-04-22,29,True,17.4,0.0,16.5,13.0,16.4,0.0,28.75,2.8,0.0,0.05448941413423795,0
8771,2025-10-28,111,True,9.1,5.0,12.2,8.2,10.8,4.3,21.3,14.2,0.0,0.05448941413423795,0
8772,2024-07-19,17,True,23.6,0.0,22.1,0.0,23.4,0.0,0.0,0.0,0.0,0.05448941413423795,0
8773,2023-07-14,38,True,22.9,4.4,18.3,8.7,23.5,3.7,19.25,7.4,0.0,0.05448941413423795,0
8774,2025-03-05,15,True,12.7,0.0,11.3,3.0,13.5,3.4,11.35,11.05,0.0,0.05448941413423795,0
8775,2020-11-20,26,True,6.2,0.7,9.5,5.4,4.7,0.9,17.05,10.45,0.0,0.05448941413423795,0
8776,2020-02-25,36,True,8.1,4.4,9.9,6.7,9.5,1.7,19.45,9.65,0.0,0.05448941413423795,0
8777,2024-03-28,40,False,16.6,4.3,17.0,2.6,17.7,2.9,7.7,7.95,0.25,0.05,0
8778,2020-08-09,20,True,27.2,0.3,26.3,8.2,24.4,0.0,16.4,0.0,0.0,0.05448941413423795,0
8779,2020-08-30,45,False,18.5,25.8,16.2,25.8,19.3,26.3,54.5,53.95,0.0,0.05,0
8780,2024-07-15,22,True,26.0,0.9,30.3,0.0,28.0,0.0,0.0,0.0,0.0,0.05448941413423795,0
8781,2021-08-15,25,False,23.7,0.1,28.5,5.5,24.4,0.0,11.0,0.0,0.0,0.05,0
8782,2023-09-16,22,False,20.4,0.0,18.2,3.0,19.5,1.4,7.9,4.05,0.0,0.05,0
8783,2025-07-22,18,False,26.1,1.0,27.3,6.7,25.4,2.7,13.4,5.4,0.0,0.05,0
8784,2021-11-02,64,True,9.0,0.0,5.1,0.1,5.9,1.4,8.65,10.85,2.2,0.10687024830203729,0
8785,2021-06-12,27,False,22.5,11.7,25.4,14.9,22.9,15.6,29.8,31.2,1.4,0.05,0
8786,2020-08-19,46,True,22.4,0.9,21.3,4.4,22.7,0.8,9.15,1.6,0.0,0.05448941413423795,0
8787,2020-09-18,45,True,16.3,0.0,22.0,0.0,16.2,0.0,0.0,2.9,2.9,0.16595006141276092,0
8788,2020-06-26,19,True,26.5,0.3,32.5,2.1,28.7,2.8,4.2,5.6,1.4,0.07325937451311859,0
8789,2020-07-26,50,True,25.1,0.0,25.8,0.0,25.9,0.1,0.0,0.2,0.2,0.05569455564210047,0
8790,2022-08-10,33,True,22.2,0.0,20.4,0.0,20.3,0.9,0.8,2.65,1.85,0.08874020199104941,0
8791,2021-11-18,19,True,6.9,4.5,6.1,11.3,6.3,4.1,30.55,16.05,0.0,0.05448941413423795,0
8792,2024-05-26,32,False,25.2,0.1,26.3,0.8,27.6,0.0,1.6,0.0,0.0,0.05,0
8793,2025-05-15,19,True,9.2,4.4,9.5,12.9,9.6,2.9,32.05,12.0,0.0,0.05448941413423795,0
8794,2024-09-02,66,True,24.0,0.0,26.6,4.0,25.0,0.9,8.0,1.8,0.0,0.05448941413423795,0
8795,2023-04-24,39,True,20.5,0.1,21.8,0.4,23.1,1.2,0.9,2.4,1.5,0.07608423024766173,0
8796,2020-08-14,25,True,25.1,0.0,25.3,0.0,25.2,0.8,0.0,1.6,1.6,0.07923312501893505,0
8797,2024-06-02,52,True,23.0,4.9,24.6,7.9,22.7,5.0,15.8,10.0,0.0,0.05448941413423795,0
8798,2022-04-20,17,True,9.8,11.8,20.1,15.7,9.7,12.7,32.35,31.55,0.0,0.05448941413423795,0
8799,2020-07-25,20,False,21.5,0.3,19.4,0.6,22.3,0.7,2.5,1.4,0.0,0.05,0
8800,2025-02-02,24,False,1.3,0.4,4.6,1.2,1.7,0.8,11.1,11.75,0.65,0.05,0
8801,2022-01-21,105,True,0.2,3.7,0.4,5.7,-1.8,3.3,22.2,18.5,0.0,0.05448941413423795,0
8802,2021-06-13,19,True,17.8,12.6,18.4,10.7,16.4,11.6,23.2,26.0,2.8,0.15534994170880712,0
8803,2025-05-19,17,True,15.4,0.9,12.9,0.0,15.5,0.0,4.55,3.25,0.0,0.05448941413423795,1
8804,2025-07-04,17,True,22.3,0.0,25.1,0.0,21.2,0.0,0.0,0.4,0.4,0.05721892508540655,0
8805,2022-01-23,42,True,-1.9,0.0,0.7,0.0,-0.3,0.0,10.65,11.15,0.5,0.05812571743130018,0
8806,2022-03-22,21,True,13.9,0.0,12.4,1.6,13.2,3.8,8.0,12.0,4.0,0.325,1
8807,2023-07-17,25,True,28.7,1.5,33.4,5.1,30.0,0.5,10.2,1.0,0.0,0.05448941413423795,0
8808,2024-07-01,38,True,23.4,5.2,18.1,0.0,24.1,4.4,1.95,8.8,6.85,0.5825780743915191,0
8809,2020-06-27,25,True,24.2,14.9,21.1,5.2,23.8,14.6,10.85,29.2,18.35,0.5999999817269226,1
8810,2023-08-04,29,False,24.1,0.7,25.9,0.0,25.3,0.8,0.0,1.6,1.6,0.05,1
8811,2025-09-04,34,False,24.0,0.0,27.5,0.0,24.3,1.0,0.0,2.0,2.0,0.05,0
8812,2021-08-06,22,False,16.5,26.2,20.4,24.2,19.9,25.6,49.2,52.25,3.05,0.05,0
8813,2025-07-12,24,False,19.8,5.3,21.6,4.3,17.9,4.2,8.8,10.45,1.65,0.05,0
8814,2025-08-31,29,True,21.6,0.7,19.4,0.0,23.0,0.1,1.3,0.2,0.0,0.05448941413423795,0
8815,2021-08-14,41,False,23.9,0.1,19.1,0.0,23.2,0.0,1.45,0.0,0.0,0.05,0
8816,2024-07-27,20,True,26.5,0.0,29.5,0.0,27.3,0.0,0.0,0.0,0.0,0.05448941413423795,1
8817,2021-07-09,15,False,29.1,25.8,24.2,24.9,28.5,23.5,49.8,47.0,0.0,0.05,0
8818,2024-07-06,36,False,26.8,0.0,28.6,4.6,28.6,0.0,9.2,0.0,0.0,0.05,0
8819,2024-09-17,42,True,25.4,0.0,29.1,1.9,25.0,0.0,3.8,0.0,0.0,0.05448941413423795,0
8820,2021-07-18,29,True,26.0,0.1,24.7,0.0,27.8,0.5,0.0,1.0,1.0,0.06462834646727623,0
8821,2024-06-10,30,True,22.2,0.6,21.1,11.6,23.6,0.0,23.65,0.0,0.0,0.05448941413423795,0
8822,2024-10-14,21,True,10.7,5.1,17.2,5.4,11.0,5.9,13.2,17.3,4.1,0.3414802284705144,0
8823,2022-04-04,33,False,7.4,2.4,3.8,0.0,6.7,0.0,9.1,7.65,0.0,0.05,0
8824,2021-01-05,40,False,2.2,11.1,0.3,1.9,2.2,9.2,14.65,28.3,13.65,0.05,0
8825,2020-08-01,27,True,21.8,0.4,26.3,3.8,22.8,3.1,7.6,6.2,0.0,0.05448941413423795,0
8826,2023-07-13,129,True,24.1,0.4,34.0,0.0,20.9,0.0,0.0,0.55,0.55,0.05862030843632672,1
8827,2025-10-12,17,True,12.4,0.7,13.7,7.6,12.2,2.1,19.35,9.1,0.0,0.05448941413423795,0
8828,2024-11-23,28,False,1.5,1.6,0.2,6.0,2.0,4.3,22.9,18.6,0.0,0.05,0
8829,2022-08-14,18,False,27.5,0.0,23.8,0.4,28.0,0.0,0.8,0.0,0.0,0.05,0
8830,2023-05-17,41,True,14.6,3.1,14.0,11.3,14.5,0.0,26.6,3.75,0.0,0.05448941413423795,0
8831,2021-08-27,17,True,16.9,2.9,17.6,4.5,17.5,4.0,11.2,10.25,0.0,0.05448941413423795,0
8832,2020-12-19,18,False,3.7,0.0,3.8,0.0,3.5,0.9,9.1,11.05,1.95,0.05,0
8833,2022-10-29,21,True,15.6,0.0,14.3,0.0,16.2,0.6,3.85,4.1,0.25,0.05604281844682625,0
8834,2022-09-17,29,False,15.4,0.1,16.9,0.0,15.7,0.0,2.55,3.15,0.6,0.05,0
8835,2023-03-24,21,True,14.8,1.7,12.6,2.0,13.3,1.5,8.7,7.35,0.0,0.05448941413423795,0
8836,2025-09-04,21,True,24.0,0.0,27.5,0.0,24.3,1.0,0.0,2.0,2.0,0.09574498307165732,0
8837,2023-08-17,24,True,29.6,0.0,26.9,0.0,29.7,0.0,0.0,0.0,0.0,0.05448941413423795,0
8838,2023-08-19,24,True,29.3,1.6,29.6,3.5,27.9,4.2,7.0,8.4,1.4,0.07325937451311859,0
8839,2020-09-14,60,True,21.8,0.0,22.3,0.5,20.7,0.0,1.0,0.65,0.0,0.05448941413423795,0
8840,2025-12-19,37,True,3.5,0.0,8.7,6.3,3.5,0.0,19.25,9.25,0.0,0.05448941413423795,0
8841,2024-08-18,23,False,29.5,2.7,26.8,0.0,28.8,0.9,0.0,1.8,1.8,0.05,0
8842,2025-06-04,94,False,23.8,0.0,30.1,10.7,21.7,0.0,21.4,0.15,0.0,0.05,0
8843,2022-07-19,33,True,25.6,3.9,23.3,4.9,24.8,4.9,9.8,9.8,0.0,0.05448941413423795,0
8844,2023-01-11,19,True,2.5,0.5,1.1,0.0,3.4,0.0,10.45,9.3,0.0,0.05448941413423795,0
8845,2023-03-25,29,True,12.9,2.4,15.5,3.0,11.2,0.0,9.25,5.4,0.0,0.05448941413423795,0
8846,2021-04-11,34,True,18.2,0.2,9.0,2.5,19.1,0.5,11.5,2.45,0.0,0.05448941413423795,0
8847,2024-03-25,21,True,8.9,0.4,10.3,0.0,9.6,0.1,5.85,6.4,0.55,0.05862030843632672,0
8848,2025-07-05,19,False,24.0,0.0,24.4,0.0,22.8,0.2,0.0,0.4,0.4,0.05,0
8849,2020-12-21,27,False,2.6,0.2,5.1,4.5,1.1,0.0,17.45,10.45,0.0,0.05,0
8850,2020-07-25,23,True,21.5,0.3,19.4,0.6,22.3,0.7,2.5,1.4,0.0,0.05448941413423795,0
8851,2024-07-07,60,False,22.8,3.0,19.7,0.6,26.7,1.6,2.35,3.2,0.85,0.05,0
8852,2021-08-20,38,False,20.3,5.9,23.4,8.9,18.8,6.3,17.8,14.2,0.0,0.05,0
8853,2023-09-09,21,False,23.5,0.0,23.7,6.4,24.9,0.0,12.8,0.0,0.0,0.05,0
8854,2024-04-17,32,True,7.6,0.9,5.1,6.3,5.3,1.5,21.05,11.35,0.0,0.05448941413423795,0
8855,2021-11-21,52,False,8.4,3.7,9.1,8.1,7.9,2.5,22.65,12.05,0.0,0.05,0
8856,2024-10-26,17,True,14.6,1.2,16.7,0.0,17.1,5.6,2.65,13.65,11.0,0.5998763507763718,1
8857,2023-06-11,19,True,21.9,0.0,19.9,0.0,22.5,0.0,1.05,0.0,0.0,0.05448941413423795,1
8858,2025-05-10,26,True,9.5,2.7,6.3,5.1,6.3,1.7,18.05,11.25,0.0,0.05448941413423795,0
8859,2024-08-07,27,True,24.1,0.7,24.7,6.3,24.7,0.0,12.6,0.0,0.0,0.05448941413423795,0
8860,2025-05-09,26,True,8.6,3.8,8.4,0.0,10.7,3.6,6.8,12.85,6.05,0.5567093145562056,0
8861,2020-03-14,23,True,3.0,1.0,-1.7,2.0,5.3,3.4,15.85,15.15,0.0,0.05448941413423795,0
8862,2021-07-14,23,False,29.0,0.0,35.1,0.0,29.4,0.0,0.0,0.0,0.0,0.05,0
8863,2020-07-30,31,False,19.4,0.0,20.0,0.0,21.1,0.0,1.0,0.45,0.0,0.05,0
8864,2022-08-22,48,False,24.9,1.5,17.9,4.5,24.8,0.0,11.05,0.0,0.0,0.05,1
8865,2025-06-20,22,True,18.9,0.2,13.9,6.3,17.6,0.1,16.65,2.4,0.0,0.05448941413423795,0
8866,2022-09-23,123,False,13.6,0.2,11.5,0.0,16.3,2.0,5.25,6.85,1.6,0.05,0
8867,2025-03-01,85,True,2.2,2.7,0.9,5.0,1.0,1.9,20.55,14.3,0.0,0.05448941413423795,0
8868,2021-12-11,54,True,-0.1,0.0,-0.5,5.4,0.2,0.0,22.05,10.9,0.0,0.05448941413423795,0
8869,2022-01-25,35,True,2.2,0.0,-0.1,3.6,6.1,0.0,18.25,7.95,0.0,0.05448941413423795,0
8870,2025-06-26,88,False,23.6,0.0,18.6,2.2,23.1,0.0,6.1,0.0,0.0,0.05,0
8871,2022-08-02,23,True,23.6,0.0,25.3,4.9,26.4,1.9,9.8,3.8,0.0,0.05448941413423795,0
8872,2024-09-08,20,False,27.0,0.0,23.0,0.0,23.7,3.2,0.0,6.4,6.4,0.05,0
8873,2021-07-05,22,False,23.9,8.3,25.8,11.4,23.7,9.4,22.8,18.8,0.0,0.05,0
8874,2025-08-30,19,False,23.2,1.3,19.4,2.6,25.3,3.3,6.5,6.6,0.1,0.05,0
8875,2023-07-12,28,False,27.3,0.8,25.1,0.0,25.6,0.2,0.0,0.4,0.4,0.05,0
8876,2024-08-02,30,True,22.5,0.1,24.6,0.0,22.0,3.4,0.0,6.8,6.8,0.5815369271951847,1
8877,2020-07-29,29,False,21.1,0.1,21.1,5.0,22.0,0.0,10.45,0.0,0.0,0.05,0
8878,2022-12-07,26,False,0.9,4.6,5.8,14.8,1.6,6.9,37.7,24.0,0.0,0.05,0
8879,2025-07-03,28,False,33.2,0.9,30.0,10.2,30.8,0.0,20.4,0.0,0.0,0.05,0
8880,2025-06-03,72,False,21.7,4.3,26.6,2.5,20.2,3.3,5.0,7.5,2.5,0.05,0
8881,2020-06-07,35,False,23.0,3.7,16.6,6.8,21.2,5.8,16.3,12.0,0.0,0.05,0
8882,2021-09-25,42,True,17.7,0.8,24.8,6.6,17.1,4.2,13.2,10.85,0.0,0.05448941413423795,0
8883,2022-08-24,28,False,29.5,0.0,31.6,4.0,28.5,2.7,8.0,5.4,0.0,0.05,0
8884,2021-01-22,17,True,4.3,0.0,0.9,0.0,7.1,3.5,10.55,14.45,3.9,0.3085197715294855,0
8885,2024-06-28,16,True,31.5,2.4,30.4,9.8,31.5,4.5,19.6,9.0,0.0,0.05448941413423795,0
8886,2021-03-07,93,True,1.9,2.9,1.0,9.7,-1.2,5.7,29.9,23.0,0.0,0.05448941413423795,0
8887,2022-02-20,22,True,4.2,3.3,7.6,2.1,2.2,7.3,11.4,24.5,13.1,0.5999900491749768,0
8888,2023-12-21,21,True,5.2,10.1,5.8,4.4,5.7,8.1,16.9,24.35,7.45,0.5913796915636733,0
8889,2022-10-29,29,False,15.6,0.0,14.3,0.0,16.2,0.6,3.85,4.1,0.25,0.05,0
8890,2024-07-07,34,False,22.8,3.0,19.7,0.6,26.7,1.6,2.35,3.2,0.85,0.05,0
8891,2025-09-14,36,True,18.2,14.8,16.5,15.4,14.8,14.6,33.55,32.8,0.0,0.05448941413423795,0
8892,2020-08-31,74,True,16.2,18.4,13.6,15.7,17.5,17.7,35.6,37.65,2.05,0.09832515315611567,0
8893,2024-06-02,61,False,23.0,4.9,24.6,7.9,22.7,5.0,15.8,10.0,0.0,0.05,0
